center_id,name,address,state_name,district_name,block_name,pincode,lat,long,from,to,fee_type,sessions,session_id,date,available_capacity,min_age_limit,vaccine,slots,available_capacity_dose1,available_capacity_dose2
555692,SDH Khanvel,Sub District Hospital Dudhani Road Khanvel,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,10:00:00,16:00:00,Free,"[{'session_id': 'b58b3ae1-edea-4264-9763-bdd18fda68d7', 'date': '23-05-2021', 'available_capacity': 49, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM'], 'available_capacity_dose1': 49, 'available_capacity_dose2': 0}]",b58b3ae1-edea-4264-9763-bdd18fda68d7,23-05-2021,49,45,COVISHIELD,"['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']",49,0
708429,DNHPROOFONLY18PLUS KHANVELCPS2,Khanvel Dadra And Nagar Haveli And Daman And Diu,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:30:00,16:00:00,Free,"[{'session_id': 'd4e06bb6-1e6a-4ba8-82da-582f08a2b3f8', 'date': '23-05-2021', 'available_capacity': 88, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:30AM-10:30AM', '10:30AM-11:30AM', '11:30AM-12:30PM', '12:30PM-04:00PM'], 'available_capacity_dose1': 88, 'available_capacity_dose2': 0}]",d4e06bb6-1e6a-4ba8-82da-582f08a2b3f8,23-05-2021,88,18,COVISHIELD,"['09:30AM-10:30AM', '10:30AM-11:30AM', '11:30AM-12:30PM', '12:30PM-04:00PM']",88,0
555596,PHC Naroli,Primary Health Center Naroli Opp Police Station Near Panchayt Office,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,20,72,09:00:00,17:00:00,Free,"[{'session_id': '2fc133b8-6ba5-4519-aff5-9b774fa0f65f', 'date': '23-05-2021', 'available_capacity': 25, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 25}, {'session_id': '8d841d6d-6cb0-4b30-87ae-435de3827ed1', 'date': '24-05-2021', 'available_capacity': 43, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 18, 'available_capacity_dose2': 25}, {'session_id': '2259e20d-cadf-43d6-98b3-ed17bd43a557', 'date': '25-05-2021', 'available_capacity': 48, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 23, 'available_capacity_dose2': 25}, {'session_id': '04e06e7b-8d2d-4378-bbbf-6ca418c3eeb3', 'date': '26-05-2021', 'available_capacity': 47, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 22, 'available_capacity_dose2': 25}, {'session_id': 'a005d5a1-25b3-4852-8112-86514e40c341', 'date': '27-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '5c06ca0b-2509-4c81-a3a4-915c7674506d', 'date': '28-05-2021', 'available_capacity': 49, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 24, 'available_capacity_dose2': 25}, {'session_id': '4a959d5e-36c9-4d23-8a55-3a3ef1fdbd29', 'date': '29-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}]",2fc133b8-6ba5-4519-aff5-9b774fa0f65f,23-05-2021,25,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,25
555697,PHC Rudana,Sub District Hospital Dudhani Road Khanvel,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:00:00,17:00:00,Free,"[{'session_id': '00aced6e-e269-457d-8892-c57a7b0ec898', 'date': '23-05-2021', 'available_capacity': 49, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 24, 'available_capacity_dose2': 25}, {'session_id': '541bd741-6ee8-4eba-9d17-0b920f3257f6', 'date': '24-05-2021', 'available_capacity': 49, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 24, 'available_capacity_dose2': 25}, {'session_id': '27aff7ed-6e54-4cb0-bb42-515ff858be97', 'date': '25-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': 'e79d6847-b388-4647-b943-6608f17be951', 'date': '26-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': 'e0f7b26d-fa56-4b93-a0d8-aac5ba56a287', 'date': '27-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '9014d4de-ec60-4ecd-89e2-37c2e9872dd4', 'date': '28-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '64adf79b-a7ba-4ac2-9180-2c9a28eca2bb', 'date': '29-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}]",00aced6e-e269-457d-8892-c57a7b0ec898,23-05-2021,49,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",24,25
555517,CHC Dadra,Dadra Zariyamora Community Health Center,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,20,72,09:00:00,17:00:00,Free,"[{'session_id': '6054826b-f65d-429c-8eaa-f76296298f65', 'date': '23-05-2021', 'available_capacity': 27, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 2, 'available_capacity_dose2': 25}, {'session_id': 'f5c0a69d-9e61-4a16-b0c0-417a317b03fd', 'date': '24-05-2021', 'available_capacity': 38, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 13, 'available_capacity_dose2': 25}, {'session_id': '9c2559cf-8bad-47f6-b436-0404ff77aab5', 'date': '25-05-2021', 'available_capacity': 46, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 21, 'available_capacity_dose2': 25}, {'session_id': '6131603e-23a2-4fbd-8270-6d8bd7633e17', 'date': '26-05-2021', 'available_capacity': 49, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 24, 'available_capacity_dose2': 25}, {'session_id': '15cefee4-4c4d-4d83-92e2-a5ed54fb3a20', 'date': '27-05-2021', 'available_capacity': 49, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 24, 'available_capacity_dose2': 25}, {'session_id': '84749a9d-25aa-4473-84c0-58f3ce53df81', 'date': '28-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '0d078c3b-18e8-4dc6-9aec-4a41d3a1d921', 'date': '29-05-2021', 'available_capacity': 47, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 22, 'available_capacity_dose2': 25}]",6054826b-f65d-429c-8eaa-f76296298f65,23-05-2021,27,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",2,25
708438,DNHPROOF18PLUS Dungrapada Sch,Dungrapada School Andherpada Saily SAily-Rakholi Road Near Balmer Lawrie,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:30:00,16:00:00,Free,"[{'session_id': '4e3dbe01-6580-4ab3-8451-1f3b5dd9b7f1', 'date': '23-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:30AM-10:30AM', '10:30AM-11:30AM', '11:30AM-12:30PM', '12:30PM-04:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",4e3dbe01-6580-4ab3-8451-1f3b5dd9b7f1,23-05-2021,0,18,COVISHIELD,"['09:30AM-10:30AM', '10:30AM-11:30AM', '11:30AM-12:30PM', '12:30PM-04:00PM']",0,0
555581,PHC Kilvani,Primary Health Center Kilvani Near Police Station,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:00:00,17:00:00,Free,"[{'session_id': '195e3cf6-176c-40ec-b114-f797fe2fb9a9', 'date': '23-05-2021', 'available_capacity': 40, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 15, 'available_capacity_dose2': 25}, {'session_id': '529306a4-5847-4116-99ed-4aac9bd88862', 'date': '24-05-2021', 'available_capacity': 44, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 19, 'available_capacity_dose2': 25}, {'session_id': '71b7ed5d-ce2e-4e35-80b8-620f6835f195', 'date': '25-05-2021', 'available_capacity': 46, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 21, 'available_capacity_dose2': 25}, {'session_id': 'e1eab3bc-1a13-4209-ba9e-1b584ab2c740', 'date': '26-05-2021', 'available_capacity': 45, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 20, 'available_capacity_dose2': 25}, {'session_id': '1be59109-29f9-4fad-8fd2-19a6050c92dd', 'date': '27-05-2021', 'available_capacity': 49, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 24, 'available_capacity_dose2': 25}, {'session_id': 'a365a315-d682-44db-b251-c56ce087d675', 'date': '28-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': 'ecf89146-6fa6-4929-807b-cd707a75291d', 'date': '29-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}]",195e3cf6-176c-40ec-b114-f797fe2fb9a9,23-05-2021,40,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",15,25
555584,PHC Mandoni,Primary Health Center Mandoni Patelpada,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:00:00,17:00:00,Free,"[{'session_id': '82cd8e0a-cf30-453a-9daf-61d4c298e0ec', 'date': '23-05-2021', 'available_capacity': 23, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 23, 'available_capacity_dose2': 0}, {'session_id': 'f763a2c8-a5fa-44d2-b733-650bfb10c419', 'date': '24-05-2021', 'available_capacity': 25, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 0}, {'session_id': 'b683b8df-d4bf-4054-bbd6-6e75f0fbec5b', 'date': '25-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '4172987d-9e74-4711-9bd7-b5de19fa1146', 'date': '26-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': 'a3917f0c-2d05-4032-92ff-256cce49d83b', 'date': '27-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '64c3ca0f-4f4d-46ed-9157-199a8d1c00cd', 'date': '28-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': 'b01c4fb2-9273-4be6-9050-caee55d0a074', 'date': '29-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}]",82cd8e0a-cf30-453a-9daf-61d4c298e0ec,23-05-2021,23,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",23,0
708362,DNHPROOFONLY18PLUS ZANDA CHOK1,Silvassa - Vapi Rd Near Mukta Hospital Zanda Chowk Silvassa,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:30:00,16:00:00,Free,"[{'session_id': '7e796214-ddd1-4458-8ebc-293923a0e71d', 'date': '23-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:30AM-10:30AM', '10:30AM-11:30AM', '11:30AM-12:30PM', '12:30PM-04:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",7e796214-ddd1-4458-8ebc-293923a0e71d,23-05-2021,0,18,COVISHIELD,"['09:30AM-10:30AM', '10:30AM-11:30AM', '11:30AM-12:30PM', '12:30PM-04:00PM']",0,0
708376,DNHPROOFONLY18PLUS ZANDA CHOK2,Silvassa - Vapi Rd Near Mukta Hospital Zanda Chowk Silvassa,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:30:00,16:00:00,Free,"[{'session_id': '5e6d4e3e-e574-4cb2-88e5-62526e5aa101', 'date': '23-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:30AM-10:30AM', '10:30AM-11:30AM', '11:30AM-12:30PM', '12:30PM-04:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",5e6d4e3e-e574-4cb2-88e5-62526e5aa101,23-05-2021,0,18,COVISHIELD,"['09:30AM-10:30AM', '10:30AM-11:30AM', '11:30AM-12:30PM', '12:30PM-04:00PM']",0,0
708416,DNHPROOFONLY18PLUS KHANVELCPS1,Khanvel Dadra And Nagar Haveli And Daman And Diu,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:30:00,16:00:00,Free,"[{'session_id': '4f49c1d9-0c63-43b8-86fe-9bebaf3b55f8', 'date': '23-05-2021', 'available_capacity': 97, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:30AM-10:30AM', '10:30AM-11:30AM', '11:30AM-12:30PM', '12:30PM-04:00PM'], 'available_capacity_dose1': 97, 'available_capacity_dose2': 0}]",4f49c1d9-0c63-43b8-86fe-9bebaf3b55f8,23-05-2021,97,18,COVISHIELD,"['09:30AM-10:30AM', '10:30AM-11:30AM', '11:30AM-12:30PM', '12:30PM-04:00PM']",97,0
708392,DNHPROOFONLY18PLUS KILVANI PHC,Near Police Station Silvassa Dadra And Nagar Haveli And Daman And Diu,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,11:00:00,16:00:00,Free,"[{'session_id': 'cea2f945-eef6-4c28-98bc-121a54e189b7', 'date': '23-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-02:00PM', '02:00PM-04:00PM'], 'available_capacity_dose1': 50, 'available_capacity_dose2': 0}, {'session_id': '56022596-e219-4532-ac59-c5fbef2c3721', 'date': '23-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:30AM-10:30AM', '10:30AM-11:30AM', '11:30AM-12:30PM', '12:30PM-04:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",cea2f945-eef6-4c28-98bc-121a54e189b7,23-05-2021,50,45,COVISHIELD,"['11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-02:00PM', '02:00PM-04:00PM']",50,0
708367,DNHPROOFONLY18PLUS Dadra CHC,Silvassa - Vapi Rd Opp.Police Outpost Dadra Dadra - Zaria Mora,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,20,72,09:30:00,16:00:00,Free,"[{'session_id': '04b8272e-5de9-40f4-94c6-2f246218a2d6', 'date': '23-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:30AM-10:30AM', '10:30AM-11:30AM', '11:30AM-12:30PM', '12:30PM-04:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",04b8272e-5de9-40f4-94c6-2f246218a2d6,23-05-2021,0,18,COVISHIELD,"['09:30AM-10:30AM', '10:30AM-11:30AM', '11:30AM-12:30PM', '12:30PM-04:00PM']",0,0
708377,DNHPROOFONLY18PLUS MANDONI PHC,Khanvel - Jawahar Rd Near Panchayat House Mandoni Dadra And Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:30:00,16:00:00,Free,"[{'session_id': 'b7c8ac81-cc10-4ce5-afa5-516ed0b294df', 'date': '23-05-2021', 'available_capacity': 85, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:30AM-10:30AM', '10:30AM-11:30AM', '11:30AM-12:30PM', '12:30PM-04:00PM'], 'available_capacity_dose1': 85, 'available_capacity_dose2': 0}]",b7c8ac81-cc10-4ce5-afa5-516ed0b294df,23-05-2021,85,18,COVISHIELD,"['09:30AM-10:30AM', '10:30AM-11:30AM', '11:30AM-12:30PM', '12:30PM-04:00PM']",85,0
708371,DNHPROOFONLY18PLUS RANDHA PHC,Primary Health Center Randha Mota Randha Battlion Campus Randha,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:30:00,16:00:00,Free,"[{'session_id': 'b36a81e5-c697-4955-be72-96731d2118ba', 'date': '23-05-2021', 'available_capacity': 43, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:30AM-10:30AM', '10:30AM-11:30AM', '11:30AM-12:30PM', '12:30PM-04:00PM'], 'available_capacity_dose1': 43, 'available_capacity_dose2': 0}]",b36a81e5-c697-4955-be72-96731d2118ba,23-05-2021,43,18,COVISHIELD,"['09:30AM-10:30AM', '10:30AM-11:30AM', '11:30AM-12:30PM', '12:30PM-04:00PM']",43,0
708379,DNHPROOFONLY18PLUS Dapada PHC,Dapada Dadra And Nagar Haveli And Daman And Diu,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:30:00,16:00:00,Free,"[{'session_id': '3abd86eb-dd75-48d6-8d1b-dd10848a54a1', 'date': '23-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:30AM-10:30AM', '10:30AM-11:30AM', '11:30AM-12:30PM', '12:30PM-04:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",3abd86eb-dd75-48d6-8d1b-dd10848a54a1,23-05-2021,0,18,COVISHIELD,"['09:30AM-10:30AM', '10:30AM-11:30AM', '11:30AM-12:30PM', '12:30PM-04:00PM']",0,0
708412,DNHPROOFONLY18PLUS PADRIPADA,Padripada School Masat,Dadra and Nagar Haveli,Dadra and Nagar Haveli,,396230,20,73,09:30:00,16:00:00,Free,"[{'session_id': '59a920bc-f0cc-462d-b2b5-7fa602847888', 'date': '23-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:30AM-10:30AM', '10:30AM-11:30AM', '11:30AM-12:30PM', '12:30PM-04:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",59a920bc-f0cc-462d-b2b5-7fa602847888,23-05-2021,0,18,COVISHIELD,"['09:30AM-10:30AM', '10:30AM-11:30AM', '11:30AM-12:30PM', '12:30PM-04:00PM']",0,0
365481,HWC Sindoni,Sindoni Fatherpada,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:00:00,17:00:00,Free,"[{'session_id': '075403e6-c2af-4f9c-9307-0444f2d25b20', 'date': '29-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",075403e6-c2af-4f9c-9307-0444f2d25b20,29-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
365488,HWC Bedpa,Bedpa Sutharpada,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:00:00,17:00:00,Free,"[{'session_id': '5b904b44-1f0b-46a5-8626-197708015e33', 'date': '29-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",5b904b44-1f0b-46a5-8626-197708015e33,29-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
340018,HWC Luhari,Luhari Near Primary School,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,20,72,09:00:00,17:00:00,Free,"[{'session_id': 'cd125748-36f0-4e93-98c8-bfe42931560f', 'date': '29-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",cd125748-36f0-4e93-98c8-bfe42931560f,29-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
702425,Swaminaraya S Daman Resid Only,Daman Vapi Main Road Dabhel.,Daman and Diu,Daman,Daman,396210,20,72,10:00:00,16:00:00,Free,"[{'session_id': '8e4f6089-760e-4d9d-a385-ef1b2645c669', 'date': '23-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",8e4f6089-760e-4d9d-a385-ef1b2645c669,23-05-2021,0,18,COVISHIELD,"['10:00AM-11:00AM', '11:00AM-12:00PM', '12:00PM-01:00PM', '01:00PM-04:00PM']",0,0
